Date,Ticker,Open,High,Low,Close,Volume
2020-04-02,AAPL,58.32546967140694,59.49275506292741,57.49065332322106,59.43936538696289,165934000
2020-04-02,AMZN,95.08200073242188,96.37650299072266,94.5,95.94149780273438,86720000
2020-04-02,GOOGL,54.73830070289628,55.87138374005283,54.3964368955584,55.585750579833984,56410000
2020-04-02,MSFT,145.35715532805682,148.82213748544504,143.92138730411529,148.61155700683594,49630700
2020-04-02,TSLA,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000
2020-04-03,AAPL,58.9224754113622,59.62624319106143,57.9930141845117,58.58515167236328,129880000
2020-04-03,AMZN,95.55750274658203,96.31649780273438,94.4574966430664,95.32949829101562,72198000
2020-04-03,GOOGL,55.47029994298398,55.6733278436525,53.49822958250269,54.37503433227539,51374000
2020-04-03,MSFT,148.45840347788032,150.640769470052,145.6730103070818,147.24278259277344,41243300
2020-04-03,TSLA,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500
2020-04-06,AAPL,60.88816303362977,63.851271716138356,60.51929359909339,63.695960998535156,201820400
2020-04-06,AMZN,96.80000305175781,99.9260025024414,96.5009994506836,99.87950134277344,115464000
2020-04-06,GOOGL,56.3804517940451,59.25420957181764,55.98235353914818,58.87800979614258,63320000
2020-04-06,MSFT,153.45488555470874,159.37024249997808,150.83221084061367,158.1929168701172,67111700
2020-04-06,TSLA,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000
2020-04-07,AAPL,65.71747694762487,65.93589399470639,62.853867417629125,62.95821762084961,202887200
2020-04-07,AMZN,100.85549926757812,101.78600311279297,99.88099670410156,100.58000183105469,102280000
2020-04-07,GOOGL,60.56095675968012,60.74856308077166,58.58241717885874,58.84665298461914,61620000
2020-04-07,MSFT,162.32791648261895,162.72036321684644,156.26897414666294,156.4891357421875,62769000
2020-04-07,TSLA,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000
2020-04-08,AAPL,63.76148528714011,64.88509036892265,63.395044991841544,64.56961059570312,168895200
2020-04-08,AMZN,101.05000305175781,102.19999694824219,100.55750274658203,102.1500015258789,79546000
2020-04-08,GOOGL,59.86876766596092,60.45596046414816,58.91582321231339,60.06283950805664,40334000
2020-04-08,MSFT,158.5757842260487,159.532962870213,156.4987083208587,158.0589141845703,48318200
2020-04-08,TSLA,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000
2020-04-09,AAPL,65.20786042767898,65.54032952455171,64.2371442763535,65.03555297851562,161834800
2020-04-09,AMZN,102.21499633789062,102.6500015258789,100.88300323486328,102.13800048828125,92930000
2020-04-09,GOOGL,60.6191822762662,60.80877419619722,59.33730885263395,60.04144287109375,54028000
2020-04-09,MSFT,159.23625593654953,160.20300120701708,156.33600551975834,158.06849670410156,51385100
2020-04-09,TSLA,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000
2020-04-13,AAPL,65.11320728466447,66.42125075775364,64.51136064871955,66.31204223632812,131022800
2020-04-13,AMZN,102.0,109.0,101.9000015258789,108.44349670410156,134334000
2020-04-13,GOOGL,59.7891490626969,60.43705241572804,58.83520993369254,60.23252868652344,38702000
2020-04-13,MSFT,157.31230661980788,158.48006566440998,155.3500875953282,158.42262268066406,41905300
2020-04-13,TSLA,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000
2020-04-14,AAPL,67.95011914666873,69.95222087152594,67.47689214022147,69.66100311279297,194994800
2020-04-14,AMZN,110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,161744000
2020-04-14,GOOGL,61.70350402475182,63.483989395188374,61.134720622102805,62.96049499511719,63358000
2020-04-14,MSFT,161.76322522842725,166.3098247540783,160.80604638092177,166.261962890625,52874300
2020-04-14,TSLA,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500
2020-04-15,AAPL,68.5325465687292,69.48627323972364,68.10300741459568,69.02518463134766,131154400
2020-04-15,AMZN,112.88400268554688,116.66850280761719,112.25,115.38400268554688,137332000
2020-04-15,GOOGL,62.028938101687494,63.45213406032759,61.40641468122745,62.56587219238281,42236000
2020-04-15,MSFT,163.86896268432787,166.1374857496629,161.9929009300108,164.5198516845703,40940800
2020-04-15,TSLA,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000
2020-04-16,AAPL,69.74111095168836,69.94010956261418,68.52043554980419,69.57366180419922,157125200
2020-04-16,AMZN,117.30000305175781,123.05000305175781,116.75,120.40950012207031,240764000
2020-04-16,GOOGL,63.05552829485858,63.365049290764205,61.61541491881244,62.57233810424805,57896000
2020-04-16,MSFT,166.83627787509008,169.68866678249967,165.49621871061888,169.4589385986328,50479600
2020-04-16,TSLA,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500
2020-04-17,AAPL,69.08830567330986,69.63676274652339,67.18812439019051,68.629638671875,215250000
2020-04-17,AMZN,118.61650085449219,120.0,115.8010025024414,118.75,158600000
2020-04-17,GOOGL,63.7800697785387,64.19309603629993,62.99880511817582,63.645713806152344,51050000
2020-04-17,MSFT,171.813572888909,172.29216222843243,168.33900961024494,170.95211791992188,52765600
2020-04-17,TSLA,51.48533248901367,51.663333892822266,49.84400177001953,50.259334564208984,196923000
2020-04-20,AAPL,67.45263835997193,68.35782638874939,67.18568994969831,67.2051010131836,130015200
2020-04-20,AMZN,119.49749755859375,122.2490005493164,119.30249786376953,119.68049621582031,115414000
2020-04-20,GOOGL,63.19237866612476,63.53723033913038,62.52307795892024,62.7574577331543,35292000
2020-04-20,MSFT,169.06648305481082,171.09569728029905,167.4967105283148,167.56370544433594,36669600
2020-04-20,TSLA,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,221199000
2020-04-21,AAPL,67.04736932204841,67.2827683027009,64.41430008220807,65.12777709960938,180991600
2020-04-21,AMZN,120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998047,149534000
2020-04-21,GOOGL,61.83984635367317,62.202610123197196,59.9633161587621,60.31961441040039,49648000
2020-04-21,MSFT,166.07051152310385,166.23323015638763,158.99696121305,160.6337432861328,56203700
2020-04-21,TSLA,48.67466735839844,50.22200012207031,44.919334411621094,45.781333923339844,303136500
2020-04-22,AAPL,66.39942426790961,67.44051966916558,66.05725325792328,67.00370025634766,116862400
2020-04-22,AMZN,118.44999694824219,119.69999694824219,117.55000305175781,118.17449951171875,84244000
2020-04-22,GOOGL,61.760230765880394,63.68950654892741,61.56566156092497,62.621116638183594,46296000
2020-04-22,MSFT,164.05088030656984,166.54911765561974,163.5052959642249,166.0896759033203,34620200
2020-04-22,TSLA,46.93199920654297,48.93333435058594,45.91400146484375,48.807334899902344,212482500
2020-04-23,AAPL,66.94785276175145,68.37480642869768,66.7051737682157,66.74400329589844,124814400
2020-04-23,AMZN,119.9990005493164,121.21099853515625,119.10399627685547,119.97250366210938,101332000
2020-04-23,GOOGL,62.98586901793093,64.10103995866422,62.726610462709715,63.25607681274414,34202000
2020-04-23,MSFT,166.6544341757699,167.56375129324164,163.59146433541608,164.07962036132812,32790800
2020-04-23,TSLA,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,198550500
2020-04-24,AAPL,67.27062041354411,68.68058478279482,67.22208165212722,68.6708755493164,126161200
2020-04-24,AMZN,120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,76498000
2020-04-24,GOOGL,62.45142034269284,63.581519212126466,61.904038134854936,63.526283264160156,37402000
2020-04-24,MSFT,164.6921961079911,167.08514331310639,163.40001338046326,167.07557678222656,34277600
2020-04-24,TSLA,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000
2020-04-27,AAPL,68.38694490813113,69.05189045933044,67.93799464568525,68.71942138671875,117087600
2020-04-27,AMZN,122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,112912000
2020-04-27,GOOGL,64.29261611187121,64.39711983752524,62.95202534102773,63.24064636230469,44186000
2020-04-27,MSFT,169.02819727967727,169.3249203646585,165.879085519387,166.5969696044922,33194400
2020-04-27,TSLA,49.17399978637695,53.29933166503906,49.0,53.25,310221000
2020-04-28,AAPL,69.18292807221569,69.3649373275059,67.51330272470628,67.60551452636719,112004800
2020-04-28,AMZN,118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,105388000
2020-04-28,GOOGL,63.854711760727,63.932335936765504,61.22627576212054,61.33625030517578,80700000
2020-04-28,MSFT,168.07097336094168,168.14754939543366,162.13646943897155,162.53848266601562,34392700
2020-04-28,TSLA,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,228330000
2020-04-29,AAPL,69.0980126121264,70.29684778168853,68.89416308692655,69.8260498046875,137280800
2020-04-29,AMZN,116.50050354003906,119.59449768066406,115.5,118.635498046875,91832000
2020-04-29,GOOGL,66.93000841508254,67.6839037451793,66.02085713189535,66.78968048095703,108358000
2020-04-29,MSFT,165.8025000977444,170.07150903698547,164.5198841101079,169.83221435546875,51286600
2020-04-29,TSLA,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,243240000
2020-04-30,AAPL,70.36720857906009,71.47625350962926,69.97649890054853,71.2990951538086,183064000
2020-04-30,AMZN,120.99199676513672,123.75,119.80049896240234,123.69999694824219,190692000
2020-04-30,GOOGL,66.25126147839727,67.1788261099673,65.76060341040862,67.01461029052734,55842000
2020-04-30,MSFT,172.2921602045926,172.67502582955896,168.68359253746573,171.53599548339844,53875900
2020-04-30,TSLA,57.01266860961914,57.987998962402344,50.900001525878906,52.12533187866211,427078500
2020-05-01,AAPL,69.46688076275679,72.56103877053023,69.36981062017894,70.15123748779297,240616800
2020-05-01,AMZN,116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,195452000
2020-05-01,GOOGL,65.88947971557204,67.24997954035189,65.171416205784,65.5525894165039,48872000
2020-05-01,MSFT,168.27199104759472,170.99037460873743,166.55863327388903,167.09466552734375,39370500
2020-05-01,TSLA,50.33333206176758,51.518001556396484,45.5359992980957,46.75466537475586,487977000
2020-05-04,AAPL,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000
2020-05-04,AMZN,112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,97318000
2020-05-04,GOOGL,65.09528785583291,65.90840178406958,64.49216850017636,65.83026885986328,30806000
2020-05-04,MSFT,167.018090540101,171.3349605450572,166.35763500337288,171.1818084716797,30372900
2020-05-04,TSLA,46.733333587646484,50.79999923706055,46.53333282470703,50.74599838256836,288556500
2020-05-05,AAPL,71.60486560646302,73.04637946818022,71.4592567243347,72.21156311035156,147751200
2020-05-05,AMZN,117.0,117.55000305175781,115.35649871826172,115.88999938964844,64850000
2020-05-05,GOOGL,66.55679496980919,68.2243215628969,66.43388558474965,67.13005065917969,39666000
2020-05-05,MSFT,172.88561836411026,175.78586876142296,172.19644850678958,173.01962280273438,36839200
2020-05-05,TSLA,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500
2020-05-06,AAPL,72.91532243152679,73.58996968279646,72.5294637517046,72.95658111572266,142333600
2020-05-06,AMZN,116.47200012207031,117.87249755859375,116.0,117.56300354003906,62356000
2020-05-06,GOOGL,67.57691203996187,68.1088688429485,66.936472738984,66.95140075683594,31732000
2020-05-06,MSFT,174.28306422031196,176.31227798041704,173.8523368134537,174.72335815429688,32139300
2020-05-06,TSLA,51.766666412353516,52.6533317565918,50.740665435791016,52.172000885009766,166848000
2020-05-07,AAPL,73.58513616899319,74.05836324243135,73.28178737986006,73.7113265991211,115215200
2020-05-07,AMZN,118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,67928000
2020-05-07,GOOGL,67.74163456805904,68.47264440653437,67.3052215502205,68.13823699951172,30652000
2020-05-07,MSFT,176.2836367478696,176.6473694046006,174.76172579795454,175.73805236816406,28316000
2020-05-07,TSLA,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,172915500
2020-05-08,AAPL,74.3732060857613,75.51931637355732,74.04470105585122,75.46578216552734,133838400
2020-05-08,AMZN,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,64132000
2020-05-08,GOOGL,68.76224962511807,69.49972107273517,68.2740821604466,68.88764953613281,33326000
2020-05-08,MSFT,177.05896142106482,177.07810908993565,175.50833616654324,176.7718048095703,30877800
2020-05-08,TSLA,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,241297500
2020-05-11,AAPL,74.97179952522458,77.14965158521665,74.76252676945559,76.65325164794922,145946400
2020-05-11,AMZN,118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,65184000
2020-05-11,GOOGL,68.51194548372064,70.43972524742269,68.44775348367992,69.84556579589844,32718000
2020-05-11,MSFT,175.30727805996978,179.480577895145,175.0201361260951,178.74356079101562,30892700
2020-05-11,TSLA,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,247794000
2020-05-12,AAPL,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200
2020-05-12,AMZN,120.59249877929688,120.94999694824219,117.75,117.84750366210938,61498000
2020-05-12,GOOGL,70.07597118487982,70.38001377865767,68.39849009246208,68.43183135986328,33918000
2020-05-12,MSFT,178.80097625310097,179.0306897835958,174.49367229167643,174.69467163085938,32038200
2020-05-12,TSLA,55.133331298828125,56.21933364868164,53.866668701171875,53.96066665649414,238603500
2020-05-13,AAPL,75.95732422038697,76.88200539450654,73.78189997803335,74.86231231689453,200622400
2020-05-13,AMZN,118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,95658000
2020-05-13,GOOGL,68.48059199835623,68.93691403950152,66.08454630529928,67.09571075439453,40368000
2020-05-13,MSFT,174.7329594946061,176.16872742043623,168.98030665766586,172.0528564453125,44711500
2020-05-13,TSLA,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,285982500
2020-05-14,AAPL,74.09821767406875,75.38303093576837,73.37307401489639,75.32219696044922,158929200
2020-05-14,AMZN,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,72962000
2020-05-14,GOOGL,66.35874795285368,67.545571123171,65.85017778912353,67.52019500732422,36660000
2020-05-14,MSFT,169.93748442621697,172.9526058186347,168.15713162286323,172.79945373535156,41873900
2020-05-14,TSLA,52.0,53.557334899902344,50.93333435058594,53.55533218383789,205233000
2020-05-15,AAPL,73.085943325568,74.92312650763014,73.05187273308422,74.87689208984375,166348400
2020-05-15,AMZN,118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,84700000
2020-05-15,GOOGL,67.09223444201076,68.40196688173432,66.63143246758034,68.32633209228516,41544000
2020-05-15,MSFT,171.3924252817787,179.04985531053515,169.42063938623613,175.31686401367188,46610400
2020-05-15,TSLA,52.689998626708984,53.66999816894531,52.436668395996094,53.27799987792969,157776000
2020-05-18,AAPL,76.20553955193793,77.01584517686892,75.51203045613542,76.64110565185547,135178400
2020-05-18,AMZN,120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,87144000
2020-05-18,GOOGL,67.75507292025956,69.30665309609445,67.38782539389712,68.92945861816406,47094000
2020-05-18,MSFT,177.7959854102841,178.22671300567757,176.08264156002417,176.99195861816406,35264500
2020-05-18,TSLA,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,174987000
2020-05-19,AAPL,76.65812036126512,77.50736040977804,76.16658443916718,76.1982192993164,101729600
2020-05-19,AMZN,121.49150085449219,124.25,121.44850158691406,122.46649932861328,86410000
2020-05-19,GOOGL,68.9443854610412,69.29321213831301,68.36117519922374,68.39302062988281,31586000
2020-05-19,MSFT,177.10681405239944,178.60959196444483,175.6327649448577,175.7667694091797,26799100
2020-05-19,TSLA,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,144547500
2020-05-20,AAPL,77.05961894056877,77.75069207639052,77.02068430144911,77.68013000488281,111504800
2020-05-20,AMZN,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,79962000
2020-05-20,GOOGL,69.12749997341068,70.26556016251162,69.04091594784161,70.12274169921875,38262000
2020-05-20,MSFT,177.38886870679679,178.38711523926915,176.5538086361456,178.20474243164062,31261300
2020-05-20,TSLA,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,109639500
2020-05-21,AAPL,77.5414123851875,78.08405407076822,76.86250320093549,77.1009750366211,102688800
2020-05-21,AMZN,125.0,126.27249908447266,122.12699890136719,122.33699798583984,102288000
2020-05-21,GOOGL,70.21380448437766,70.4860016339979,69.38775204331579,70.00281524658203,30894000
2020-05-21,MSFT,177.95522655133115,179.17423359268594,175.92995336362972,176.0643310546875,29119500
2020-05-21,TSLA,54.400001525878906,55.5,53.06666564941406,55.17333221435547,183819000
2020-05-22,AAPL,76.83819763463005,77.68014544919457,76.73600068439247,77.597412109375,81803200
2020-05-22,AMZN,122.75050354003906,123.49250030517578,121.50650024414062,121.84400177001953,57342000
2020-05-22,GOOGL,69.86100197282914,70.51288417543044,69.46539424513811,70.3257827758789,28544000
2020-05-22,MSFT,175.83390963368913,177.05291620338292,175.21000194469843,176.14105224609375,20826900
2020-05-22,TSLA,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,149812500
2020-05-26,AAPL,78.71918198527375,78.89924821688763,77.01583028852903,77.0718002319336,125522000
2020-05-26,AMZN,122.9000015258789,123.0999984741211,120.7030029296875,121.09300231933594,71364000
2020-05-26,GOOGL,71.75494334516371,71.9116951445939,70.63231222745613,70.73033905029297,44590000
2020-05-26,MSFT,178.85743991305102,179.0110185646772,173.8278635638584,174.27899169921875,36073600
2020-05-26,TSLA,55.633331298828125,55.63999938964844,54.38066864013672,54.591331481933594,121345500
2020-05-27,AAPL,76.92823567989113,77.55360346730318,76.18605652967298,77.40760040283203,112945200
2020-05-27,AMZN,120.24949645996094,120.67900085449219,116.5,120.51950073242188,101138000
2020-05-27,GOOGL,70.66216836000463,70.92839736595668,69.39821460494831,70.67610168457031,31684000
2020-05-27,MSFT,172.96397291656262,174.6821027430199,169.50854156521802,174.5093231201172,39517100
2020-05-27,TSLA,54.7239990234375,55.180667877197266,52.33333206176758,54.68199920654297,173242500
2020-05-28,AAPL,77.08152577208277,78.70457981685169,76.80412665218442,77.44166564941406,133560800
2020-05-28,AMZN,119.21649932861328,121.84850311279297,118.9114990234375,120.05500030517578,63804000
2020-05-28,GOOGL,69.66692194094234,71.87934390822512,69.6211431898544,70.5745849609375,35170000
2020-05-28,MSFT,173.48228225914846,176.7553405346038,173.13673768904587,174.1157684326172,33810200
2020-05-28,TSLA,54.23400115966797,54.983333587646484,53.44599914550781,53.72066879272461,108834000
2020-05-29,AAPL,77.68500333141107,78.14734015890691,77.00852967618476,77.3662338256836,153532400
2020-05-29,AMZN,120.7969970703125,122.11849975585938,119.91000366210938,122.11849975585938,70198000
2020-05-29,GOOGL,70.68356469901353,71.49468919080876,70.462127348285,71.33495330810547,37044000
2020-05-29,MSFT,175.39238675358726,176.87055553063638,173.16555506136842,175.89151000976562,42130400
2020-05-29,TSLA,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,176467500
2020-06-01,AAPL,77.3199863713913,78.43933305662227,77.18858289905835,78.31766510009766,80791200
2020-06-01,AMZN,122.4000015258789,123.84649658203125,122.20850372314453,123.552001953125,58578000
2020-06-01,GOOGL,70.94581564745266,71.73603636424069,70.77562407491,71.40213012695312,25162000
2020-06-01,MSFT,175.21002492876235,175.65155988421583,174.17340566060682,175.48838806152344,22622400
2020-06-01,TSLA,57.20000076293945,59.93333435058594,56.939998626708984,59.87333297729492,224092500
2020-06-02,AAPL,78.05001280060178,78.70458715753213,77.60713955055513,78.68025207519531,87642800
2020-06-02,AMZN,123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,50598000
2020-06-02,GOOGL,71.40859947866784,71.8066977191186,70.74228284294568,71.7723617553711,23442000
2020-06-02,MSFT,176.85139275747628,177.57127631008473,174.06784887915094,177.48489379882812,30794600
2020-06-02,TSLA,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,203484000
2020-06-03,AAPL,79.00144035927285,79.37617975384588,78.42716372886015,79.11337280273438,104491200
2020-06-03,AMZN,123.40049743652344,124.4000015258789,123.05850219726562,123.91999816894531,53420000
2020-06-03,GOOGL,71.79176648096278,72.10576361612307,71.24040169551722,71.62008666992188,27732000
2020-06-03,MSFT,177.39848418880933,178.47350544307963,176.2082716243914,177.9167938232422,27311000
2020-06-03,TSLA,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,119242500
2020-06-04,AAPL,78.93575218035002,79.23505064541881,78.05730554159499,78.43204498291016,87560400
2020-06-04,AMZN,123.87149810791016,125.37699890136719,122.50050354003906,123.02999877929688,58974000
2020-06-04,GOOGL,71.497177182306,71.72310206654205,69.96599963959787,70.37852478027344,26982000
2020-06-04,MSFT,176.89934289398556,178.37749696814225,174.97965390901788,175.5747528076172,28761800
2020-06-04,TSLA,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,133315500
2020-06-05,AAPL,78.68267663769132,80.72669702130025,78.65347751344345,80.66586303710938,137250400
2020-06-05,AMZN,122.22550201416016,124.43250274658203,121.85649871826172,124.1500015258789,66128000
2020-06-05,GOOGL,70.44520002096422,71.9709103787135,70.0461071028752,71.65840148925781,42642000
2020-06-05,MSFT,175.28680217113944,180.19160827140416,174.70129642604095,179.68289184570312,39893600
2020-06-05,TSLA,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,117178500
2020-06-08,AAPL,80.36170065582685,81.17687760567065,79.64872807646304,81.14280700683594,95654400
2020-06-08,AMZN,125.01000213623047,126.5,124.36699676513672,126.2030029296875,79414000
2020-06-08,GOOGL,70.9746746217983,72.10526325973755,70.88509891401527,72.0574951171875,33878000
2020-06-08,MSFT,178.4734884946584,180.97868322299243,177.03372174610007,180.7963104248047,33211600
2020-06-08,TSLA,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,212620500
2020-06-09,AAPL,80.82159908143493,84.09932691847067,80.78996422247816,83.70512390136719,147712400
2020-06-09,AMZN,126.47200012207031,131.32150268554688,126.25,130.04299926757812,103520000
2020-06-09,GOOGL,71.91816171630913,73.04079279119881,71.77484210279437,72.25852966308594,33624000
2020-06-09,MSFT,180.45075909258605,183.04233621417097,179.7404689171917,182.17848205566406,29783900
2020-06-09,TSLA,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,170823000
2020-06-10,AAPL,84.65657762001017,86.32829444981938,84.21614013366542,85.85865783691406,166651600
2020-06-10,AMZN,132.25,136.11749267578125,131.31300354003906,132.37249755859375,98920000
2020-06-10,GOOGL,72.72779445199085,73.28811152943916,72.37199732197752,72.88653564453125,31762000
2020-06-10,MSFT,183.45507221486773,190.54832202944823,183.3398809229258,188.93577575683594,43872300
2020-06-10,TSLA,66.12533569335938,68.49866485595703,65.5,68.336669921875,278451000
2020-06-11,AAPL,84.99969350194307,85.42553148158305,81.63436005029637,81.73655700683594,201662400
2020-06-11,AMZN,130.1750030517578,133.56900024414062,126.8115005493164,127.89800262451172,116002000
